time,open,high,low,close,Volume,Volume MA
2003-04-08 19:00:00,114.3438,114.7188,114.0,114.5469,328785.0,328785.0
2003-04-09 19:00:00,114.6406,114.7656,114.2344,114.3594,418795.0,418795.0
2003-04-10 19:00:00,114.3438,114.4219,113.6406,114.125,265296.0,265296.0
2003-04-13 19:00:00,114.0313,114.2188,113.6406,113.7813,376654.0,376654.0
2003-04-14 19:00:00,113.7031,114.25,113.5469,114.125,321321.0,321321.0
2003-04-15 19:00:00,113.8125,114.3906,113.7031,114.3281,237589.0,237589.0
2003-04-16 19:00:00,114.3125,114.6563,114.1719,114.2188,236926.0,236926.0
2003-04-20 19:00:00,114.1719,114.1875,113.6406,114.0156,371688.0,371688.0
2003-04-21 19:00:00,114.0313,114.4531,113.9219,114.0625,330359.0,330359.0
2003-04-22 19:00:00,114.1563,114.1875,113.875,113.9688,450840.0,450840.0
2003-04-23 19:00:00,114.125,114.7813,114.1094,114.6094,333640.0,333640.0
2003-04-24 19:00:00,114.5938,115.0,114.4688,114.8438,321369.0,321369.0
2003-04-27 19:00:00,114.9063,115.0781,114.6094,114.75,341292.0,341292.0
2003-04-28 19:00:00,114.7031,114.75,114.2031,114.5313,474223.0,474223.0
2003-04-29 19:00:00,114.6094,115.25,114.3281,115.125,407110.0,407110.0
2003-04-30 19:00:00,115.2188,115.6563,115.125,115.2188,491952.0,491952.0
2003-05-01 19:00:00,115.25,115.3594,114.625,114.7656,279690.0,279690.0
2003-05-04 19:00:00,114.6563,115.0781,114.4688,115.0313,411348.0,411348.0
2003-05-05 19:00:00,115.0625,115.8594,114.7813,115.7188,571927.0,571927.0
2003-05-06 19:00:00,115.8281,116.6406,115.7656,116.4531,639203.0,639203.0
2003-05-07 19:00:00,116.5781,117.0625,116.4375,116.6875,373110.0,373110.0
2003-05-08 19:00:00,116.6875,116.8281,116.3438,116.7188,374779.0,374779.0
2003-05-11 19:00:00,116.8125,117.3438,116.7813,116.9844,414841.0,414841.0
2003-05-12 19:00:00,116.875,117.2031,116.7344,117.0625,577480.0,577480.0
2003-05-13 19:00:00,117.2344,117.7969,116.8438,117.7031,553178.0,553178.0
2003-05-14 19:00:00,117.625,117.8125,117.2188,117.4219,481579.0,481579.0
2003-05-15 19:00:00,117.4219,118.375,117.3125,118.0313,457179.0,457179.0
2003-05-18 19:00:00,118.375,118.5938,117.9375,118.1875,514391.0,514391.0
2003-05-19 19:00:00,117.9844,118.8906,117.7969,118.7344,631433.0,631433.0
2003-05-20 19:00:00,118.8125,119.0,118.2656,118.4375,393835.0,393835.0
2003-05-21 19:00:00,118.4375,118.9531,118.3438,118.7969,256419.0,256419.0
2003-05-22 19:00:00,118.9375,119.1563,118.75,118.8125,461582.0,461582.0
2003-05-26 19:00:00,119.0,119.1094,118.2969,118.5469,499245.0,499245.0
2003-05-27 19:00:00,118.4531,118.6094,117.8125,118.4688,116562.0,116562.0
