time,open,high,low,close,Volume,Volume MA
2003-05-14 19:00:00,1.147,1.1476,1.1365,1.1388,0.0,0.0
2003-05-15 19:00:00,1.1377,1.1582,1.1352,1.1565,0.0,0.0
2003-05-18 19:00:00,1.164,1.1728,1.161,1.164,0.0,0.0
2003-05-19 19:00:00,1.1642,1.1706,1.1593,1.17,0.0,0.0
2003-05-20 19:00:00,1.1705,1.1735,1.1627,1.166,0.0,0.0
2003-05-21 19:00:00,1.1626,1.1721,1.1612,1.1688,0.0,0.0
2003-05-22 19:00:00,1.1685,1.1827,1.1656,1.1793,0.0,0.0
2003-05-25 19:00:00,1.1814,1.1862,1.1794,1.1856,0.0,0.0
2003-05-26 19:00:00,1.1814,1.1928,1.1794,1.185,0.0,0.0
2003-05-27 19:00:00,1.1812,1.1839,1.17,1.1754,0.0,0.0
2003-05-28 19:00:00,1.1753,1.1905,1.1685,1.1863,0.0,0.0
2003-05-29 19:00:00,1.1901,1.191,1.1737,1.1783,0.0,0.0
2003-06-01 19:00:00,1.1723,1.1766,1.1646,1.1754,0.0,0.0
2003-06-02 19:00:00,1.176,1.1776,1.1682,1.1743,0.0,0.0
2003-06-03 19:00:00,1.1727,1.1747,1.163,1.1683,0.0,0.0
2003-06-04 19:00:00,1.1638,1.1888,1.1629,1.1842,0.0,0.0
2003-06-05 19:00:00,1.1842,1.188,1.1681,1.1698,0.0,0.0
2003-06-08 19:00:00,1.1699,1.1787,1.1657,1.1738,0.0,0.0
2003-06-09 19:00:00,1.1716,1.1739,1.1669,1.1677,0.0,0.0
2003-06-10 19:00:00,1.1672,1.178,1.1659,1.1757,0.0,0.0
2003-06-11 19:00:00,1.1744,1.1808,1.1705,1.1763,0.0,0.0
2003-06-12 19:00:00,1.1734,1.1844,1.1704,1.1835,0.0,0.0
2003-06-15 19:00:00,1.1843,1.1896,1.1785,1.1806,0.0,0.0
2003-06-16 19:00:00,1.1795,1.1834,1.1735,1.1767,0.0,0.0
2003-06-17 19:00:00,1.1757,1.1769,1.1632,1.1657,0.0,0.0
2003-06-18 19:00:00,1.1657,1.171,1.1552,1.1678,0.0,0.0
2003-06-19 19:00:00,1.1687,1.1701,1.152,1.155,0.0,0.0
2003-06-22 19:00:00,1.1545,1.1577,1.1475,1.1521,0.0,0.0
